temperature,precipitation,wind_speed,delay_hours,risk_score,risk_level
10.3,4.0,1.4,0.24,0.153,low
19.4,0.5,35.5,1.09,0.414,medium
1.9,0.4,44.2,1.35,0.408,medium
19.9,12.4,25.7,1.39,0.56,medium
19.4,13.2,29.1,1.53,0.602,medium
29.3,6.2,8.1,0.55,0.336,medium
32.5,6.4,11.0,0.65,0.378,medium
14.8,6.8,11.8,0.69,0.314,medium
8.6,13.6,21.5,1.33,0.498,medium
6.7,1.2,46.4,1.45,0.462,medium
3.8,18.6,26.1,1.71,0.61,medium
-2.4,4.5,9.6,0.51,0.175,low
10.4,20.0,13.3,1.4,0.558,medium
7.2,3.4,19.2,0.75,0.278,low
38.5,15.4,31.2,1.78,0.752,high
20.1,4.5,22.0,0.88,0.379,medium
10.6,1.6,19.6,0.67,0.262,low
21.1,17.5,28.2,1.72,0.683,medium
1.3,17.2,12.1,1.22,0.454,medium
15.0,8.1,3.9,0.52,0.273,low
23.2,14.0,1.2,0.74,0.4,medium
17.0,11.1,12.6,0.93,0.412,medium
13.1,17.1,4.6,0.99,0.442,medium
39.7,6.3,16.8,0.91,0.465,medium
34.6,10.5,38.6,1.68,0.698,medium
23.1,9.7,35.8,1.56,0.608,medium
20.6,7.1,30.5,1.27,0.503,medium
22.9,17.8,42.6,2.17,0.818,high
4.1,3.3,14.1,0.59,0.22,low
12.8,3.0,44.3,1.48,0.506,medium
-3.2,11.5,20.0,1.18,0.393,medium
16.4,13.1,20.0,1.25,0.51,medium
19.4,3.9,20.3,0.8,0.351,medium
5.2,7.8,4.9,0.54,0.233,low
38.4,18.9,48.8,2.48,0.966,high
35.9,4.9,6.9,0.47,0.332,medium
27.5,13.4,17.0,1.18,0.54,medium
19.0,14.8,16.0,1.22,0.52,medium
34.1,9.0,3.7,0.56,0.374,medium
0.9,18.8,7.6,1.17,0.445,medium
30.6,14.7,2.2,0.8,0.454,medium
0.6,9.2,14.6,0.9,0.32,medium
30.7,11.4,43.3,1.87,0.737,high
7.4,13.9,17.0,1.2,0.46,medium
34.5,11.8,6.2,0.78,0.45,medium
37.5,17.6,32.3,1.9,0.797,high
1.7,7.1,49.8,1.85,0.581,medium
15.8,6.0,11.6,0.65,0.302,medium
39.1,4.3,14.0,0.72,0.4,medium
16.8,0.8,48.6,1.5,0.519,medium
33.9,0.9,8.9,0.31,0.262,low
21.5,17.4,25.6,1.64,0.662,medium
11.9,13.6,12.0,1.04,0.432,medium
7.9,13.2,46.6,2.06,0.698,medium
4.1,12.3,49.1,2.09,0.685,medium
29.3,17.0,40.7,2.07,0.815,high
12.4,9.6,15.7,0.95,0.389,medium
18.0,17.4,20.2,1.48,0.601,medium
17.2,7.2,12.1,0.72,0.335,medium
21.0,18.5,44.5,2.26,0.839,high
34.0,14.0,45.7,2.07,0.821,high
39.1,5.1,20.9,0.96,0.473,medium
13.3,11.3,32.8,1.55,0.57,medium
32.2,10.7,8.3,0.78,0.436,medium
29.4,2.8,21.7,0.79,0.386,medium
20.8,11.8,31.6,1.54,0.603,medium
38.0,6.3,19.3,0.95,0.475,medium
4.0,1.0,17.9,0.59,0.207,low
-0.1,19.0,0.0,0.95,0.381,medium
33.4,12.8,40.2,1.85,0.75,high
14.8,17.5,44.5,2.21,0.793,high
33.1,13.5,48.5,2.13,0.832,high
35.2,7.1,36.0,1.44,0.614,medium
-2.2,10.3,27.4,1.34,0.437,medium
34.8,13.5,13.5,1.08,0.545,medium
15.2,19.2,50.0,2.46,0.873,high
18.0,5.1,29.5,1.14,0.445,medium
23.2,17.5,34.1,1.9,0.743,high
36.7,18.5,34.1,1.98,0.824,high
-4.1,13.4,42.3,1.94,0.612,medium
16.5,18.6,0.5,0.95,0.451,medium
25.9,8.0,11.0,0.73,0.38,medium
27.5,19.1,33.3,1.95,0.785,high
26.2,14.1,44.8,2.05,0.781,high
1.0,0.8,34.3,1.07,0.328,medium
8.5,18.1,20.7,1.53,0.576,medium
11.1,9.7,18.1,1.03,0.406,medium
31.2,9.2,36.9,1.57,0.644,medium
7.5,11.3,37.1,1.68,0.58,medium
4.5,3.0,30.4,1.06,0.352,medium
38.1,9.4,14.6,0.97,0.496,medium
-4.6,16.6,46.3,2.22,0.704,high
39.9,0.3,27.6,0.94,0.443,medium
25.5,5.5,39.5,1.46,0.57,medium
32.3,0.0,10.7,0.32,0.253,low
8.3,8.3,17.2,0.93,0.359,medium
-4.4,14.6,43.7,2.04,0.645,medium
28.2,16.0,2.5,0.88,0.471,medium
32.5,18.9,25.6,1.71,0.739,high
28.3,12.2,24.1,1.33,0.58,medium
1.4,5.1,37.6,1.38,0.439,medium
28.9,18.5,14.1,1.35,0.619,medium
29.6,15.5,11.0,1.1,0.538,medium
24.6,11.5,46.3,1.96,0.737,high
29.5,13.9,28.6,1.55,0.656,medium
33.1,18.5,5.2,1.08,0.562,medium
22.6,14.2,9.7,1.0,0.472,medium
-1.0,7.4,49.9,1.87,0.576,medium
16.9,14.3,9.8,1.01,0.449,medium
-1.5,0.8,30.5,0.96,0.285,low
13.3,7.7,21.0,1.02,0.402,medium
13.3,8.1,44.3,1.73,0.605,medium
-2.0,3.3,37.8,1.3,0.392,medium
10.7,0.5,29.8,0.92,0.328,medium
-0.0,2.7,0.5,0.15,0.075,low
31.4,13.1,44.0,1.98,0.779,high
37.6,16.0,22.2,1.52,0.682,medium
-1.7,19.8,46.6,2.39,0.781,high
38.0,6.9,24.8,1.15,0.533,medium
18.5,12.0,34.7,1.64,0.622,medium
8.5,18.7,3.5,1.04,0.443,medium
-1.5,3.3,37.3,1.28,0.389,medium
17.5,14.4,16.9,1.23,0.514,medium
30.8,15.1,17.6,1.28,0.592,medium
26.8,1.8,5.9,0.27,0.223,low
-2.7,17.2,7.3,1.08,0.396,medium
-1.7,16.3,9.3,1.09,0.4,medium
13.1,0.7,16.4,0.53,0.23,low
8.3,1.8,44.6,1.43,0.466,medium
5.5,1.0,18.4,0.6,0.218,low
7.6,6.7,36.2,1.42,0.485,medium
31.2,10.2,4.1,0.63,0.387,medium
36.8,10.6,29.6,1.45,0.636,medium
13.2,5.4,24.1,0.99,0.384,medium
35.8,18.2,48.9,2.39,0.937,high
9.5,7.4,42.3,1.64,0.559,medium
16.4,0.9,22.7,0.73,0.301,medium
5.2,6.0,38.8,1.46,0.483,medium
23.8,10.6,9.7,0.82,0.409,medium
39.1,8.2,28.1,1.34,0.593,medium
22.2,5.5,3.7,0.39,0.255,low
11.1,2.6,17.4,0.65,0.265,low
24.2,16.4,11.3,1.16,0.534,medium
0.5,19.9,35.9,2.07,0.702,high
35.0,6.6,24.5,1.06,0.507,medium
17.6,7.6,37.6,1.51,0.559,medium
15.2,12.4,25.8,1.39,0.54,medium
21.4,14.4,4.3,0.85,0.425,medium
23.1,7.8,36.8,1.49,0.58,medium
-1.8,18.1,41.7,2.16,0.707,high
25.7,11.2,45.2,1.92,0.727,high
5.9,9.0,28.6,1.31,0.458,medium
27.1,12.9,37.7,1.78,0.703,high
32.0,19.1,37.6,2.08,0.841,high
31.2,15.9,7.8,1.03,0.527,medium
19.9,0.8,8.2,0.29,0.193,low
18.4,6.6,3.5,0.44,0.257,low
1.4,9.4,16.0,0.95,0.339,medium
29.9,6.3,23.7,1.03,0.472,medium
7.2,14.0,49.9,2.2,0.738,high
17.4,16.5,21.5,1.47,0.592,medium
7.8,14.6,36.3,1.82,0.637,medium
1.0,19.8,34.7,2.03,0.693,medium
23.3,5.5,10.2,0.58,0.314,medium
-2.6,17.5,2.9,0.96,0.365,medium
28.7,15.3,27.3,1.58,0.668,medium
9.3,7.2,35.0,1.41,0.492,medium
-5.0,14.7,49.9,2.23,0.697,medium
18.0,2.1,17.9,0.64,0.29,low
-2.9,15.8,44.8,2.13,0.684,medium
7.4,10.6,19.1,1.1,0.415,medium
26.8,5.8,34.5,1.32,0.539,medium
-2.2,13.1,29.9,1.55,0.51,medium
32.8,12.8,2.6,0.72,0.431,medium
-4.8,4.2,3.9,0.33,0.111,low
6.1,0.6,1.0,0.06,0.067,low
28.3,8.7,18.5,0.99,0.467,medium
9.2,11.4,37.3,1.69,0.591,medium
-0.4,17.5,8.6,1.13,0.423,medium
11.2,18.6,30.3,1.84,0.678,medium
7.2,10.6,14.4,0.96,0.374,medium
32.9,15.1,39.8,1.95,0.788,high
9.1,8.8,39.9,1.64,0.563,medium
30.5,14.9,38.8,1.91,0.765,high
35.1,4.1,26.2,0.99,0.474,medium
14.5,7.4,14.2,0.8,0.345,medium
35.9,12.7,40.5,1.87,0.763,high
12.0,0.4,9.3,0.3,0.159,low
38.4,14.4,14.5,1.22,0.591,medium
-1.0,16.7,9.2,1.11,0.41,medium
25.9,8.0,33.7,1.41,0.57,medium
17.2,9.0,34.3,1.48,0.556,medium
12.4,17.0,32.6,1.83,0.673,medium
23.5,15.5,20.8,1.4,0.594,medium
26.7,5.8,5.0,0.44,0.291,low
-4.8,6.5,45.6,1.69,0.505,medium
2.5,13.6,25.4,1.44,0.503,medium
27.1,11.3,20.3,1.17,0.526,medium
25.0,3.2,29.4,1.04,0.439,medium
38.5,6.2,9.6,0.67,0.395,medium
29.2,18.0,6.6,1.1,0.548,medium
37.8,13.8,20.3,1.36,0.626,medium
26.6,19.7,11.4,1.33,0.609,medium
8.4,15.3,12.2,1.13,0.451,medium
-0.3,18.8,44.6,2.28,0.751,high
30.2,4.3,26.5,1.01,0.459,medium
24.0,15.4,24.2,1.5,0.623,medium
-2.8,0.4,34.5,1.06,0.306,medium
11.2,13.4,47.6,2.1,0.725,high
38.1,9.4,5.6,0.7,0.42,medium
17.5,6.9,41.7,1.6,0.58,medium
14.5,17.2,29.2,1.74,0.657,medium
15.6,17.1,7.3,1.07,0.475,medium
4.4,0.4,14.9,0.47,0.173,low
11.6,12.2,24.1,1.33,0.506,medium
11.6,7.4,34.6,1.41,0.503,medium
-2.6,8.3,12.1,0.78,0.268,low
29.5,16.6,26.7,1.63,0.691,medium
13.7,6.2,34.2,1.34,0.487,medium
32.0,18.9,22.4,1.62,0.71,high
33.3,3.6,43.2,1.48,0.6,medium
4.5,13.3,43.5,1.97,0.659,medium
24.6,13.4,23.5,1.38,0.582,medium
16.3,5.0,48.6,1.71,0.596,medium
34.6,6.5,3.8,0.44,0.329,medium
4.7,16.7,0.2,0.84,0.36,medium
25.5,15.2,19.0,1.33,0.582,medium
22.3,6.6,30.1,1.23,0.497,medium
8.3,10.7,31.5,1.48,0.525,medium
1.1,1.2,23.8,0.77,0.247,low
24.3,4.2,6.2,0.4,0.26,low
28.2,9.7,8.5,0.74,0.401,medium
9.2,1.7,42.6,1.36,0.451,medium
24.0,16.9,43.4,2.15,0.813,high
12.8,14.4,33.7,1.73,0.634,medium
27.1,18.9,33.2,1.94,0.779,high
4.0,13.9,29.9,1.59,0.553,medium
35.1,18.8,10.1,1.25,0.619,medium
7.9,11.1,21.4,1.2,0.446,medium
11.6,12.0,34.8,1.64,0.592,medium
-2.4,19.5,26.9,1.78,0.606,medium
0.0,12.8,0.9,0.67,0.271,low
18.2,0.6,47.7,1.46,0.513,medium
7.0,14.5,42.2,1.99,0.681,medium
32.6,18.1,13.0,1.3,0.619,medium
-4.3,15.9,30.8,1.72,0.562,medium
12.1,11.7,46.2,1.97,0.685,medium
10.2,13.4,4.8,0.81,0.36,medium
-4.1,19.8,25.2,1.75,0.59,medium
0.6,1.8,22.8,0.77,0.248,low
13.6,13.3,20.5,1.28,0.506,medium
17.2,5.7,41.8,1.54,0.556,medium
13.2,12.8,19.0,1.21,0.482,medium
18.9,12.2,3.2,0.71,0.363,medium
21.8,3.1,3.3,0.25,0.203,low
-4.6,4.1,2.1,0.27,0.095,low
15.9,12.4,20.5,1.24,0.499,medium
38.4,2.6,35.9,1.27,0.547,medium
18.4,5.3,10.2,0.57,0.288,low
25.5,16.7,32.3,1.8,0.722,high
9.0,6.5,34.4,1.36,0.473,medium
29.8,9.8,12.8,0.87,0.446,medium
29.8,18.8,30.0,1.84,0.762,high
18.5,4.5,34.2,1.25,0.475,medium
38.9,7.8,23.3,1.17,0.543,medium
0.6,12.1,16.8,1.11,0.394,medium
-4.2,15.1,31.0,1.68,0.549,medium
29.7,18.0,48.9,2.37,0.906,high
31.3,18.3,21.3,1.55,0.686,medium
0.4,15.5,19.6,1.36,0.481,medium
7.0,4.6,23.2,0.93,0.334,medium
-4.2,0.5,3.8,0.14,0.043,low
8.2,7.7,27.7,1.22,0.436,medium
29.8,2.8,16.4,0.63,0.343,medium
18.3,14.2,6.1,0.89,0.422,medium
10.7,13.2,23.3,1.36,0.514,medium
11.7,0.9,0.2,0.05,0.091,low
-4.9,16.7,20.1,1.44,0.485,medium
8.5,5.0,5.3,0.41,0.197,low
24.1,8.6,1.2,0.47,0.301,medium
38.8,13.4,41.2,1.98,0.799,high
33.1,8.6,45.8,1.8,0.715,high
-3.9,8.8,10.4,0.75,0.257,low
35.4,1.3,27.0,0.88,0.429,medium
30.2,8.0,13.9,0.82,0.423,medium
30.1,15.3,24.7,1.51,0.653,medium
15.6,18.3,21.8,1.57,0.621,medium
12.9,8.3,13.5,0.82,0.349,medium
8.6,8.5,35.0,1.48,0.514,medium
-2.0,14.1,6.3,0.89,0.332,medium
5.3,18.9,2.7,1.03,0.426,medium
6.1,5.3,38.4,1.42,0.471,medium
16.8,8.8,33.3,1.44,0.542,medium
28.6,15.9,24.9,1.54,0.659,medium
16.3,12.2,23.4,1.31,0.521,medium
-2.4,2.2,24.9,0.86,0.261,low
38.1,12.6,21.9,1.35,0.618,medium
37.4,3.7,19.6,0.82,0.425,medium
30.3,10.2,25.0,1.26,0.559,medium
39.6,10.6,26.4,1.41,0.626,medium
19.5,17.5,34.6,1.91,0.73,high
38.3,9.2,35.6,1.59,0.669,medium
-1.6,5.6,18.9,0.85,0.278,low
11.5,4.6,20.7,0.85,0.332,medium
5.1,17.5,18.7,1.44,0.533,medium
3.8,3.4,26.8,0.97,0.326,medium
1.3,8.5,22.7,1.11,0.378,medium
23.0,3.7,44.5,1.52,0.567,medium
30.2,15.5,34.8,1.82,0.742,high
21.0,9.5,44.9,1.82,0.671,medium
1.6,7.0,35.5,1.42,0.459,medium
31.5,7.2,48.5,1.82,0.705,high
23.6,17.0,31.8,1.8,0.715,high
12.5,11.1,48.2,2.0,0.692,medium
25.3,14.4,7.9,0.96,0.473,medium
6.7,17.9,2.6,0.97,0.412,medium
10.5,18.0,29.0,1.77,0.653,medium
36.3,6.6,49.2,1.83,0.722,high
8.1,19.0,20.9,1.58,0.593,medium
16.1,0.5,10.6,0.34,0.19,low
35.1,7.5,26.1,1.16,0.538,medium
26.8,17.9,32.4,1.87,0.752,high
-2.2,5.5,15.8,0.75,0.248,low
1.6,5.5,35.7,1.35,0.432,medium
-4.6,6.1,48.8,1.77,0.526,medium
23.4,12.2,44.8,1.95,0.732,high
15.1,8.8,14.6,0.88,0.377,medium
1.0,14.5,16.3,1.21,0.437,medium
38.1,17.9,18.6,1.52,0.691,medium
18.8,13.5,19.7,1.27,0.526,medium
5.9,4.1,5.0,0.36,0.166,low
17.5,18.7,38.1,2.08,0.774,high
25.6,5.3,18.3,0.81,0.388,medium
-1.6,3.0,44.0,1.47,0.44,medium
7.4,1.8,46.3,1.48,0.476,medium
31.3,11.3,1.2,0.6,0.384,medium
15.7,2.3,49.4,1.6,0.549,medium
19.6,2.8,35.5,1.2,0.458,medium
14.5,6.0,26.0,1.08,0.417,medium
-3.0,5.6,19.5,0.86,0.277,low
2.5,12.1,25.9,1.38,0.479,medium
15.0,16.3,16.2,1.3,0.533,medium
4.4,15.2,31.1,1.69,0.59,medium
-2.8,5.2,4.6,0.4,0.145,low
33.0,4.9,31.1,1.18,0.521,medium
39.2,19.3,13.8,1.46,0.684,medium
30.7,0.2,0.9,0.04,0.168,low
33.4,17.6,27.6,1.71,0.735,high
5.9,4.0,28.9,1.07,0.365,medium
38.2,18.9,21.3,1.65,0.733,high
3.9,6.8,3.6,0.45,0.197,low
37.8,8.8,44.7,1.84,0.736,high
39.8,14.1,30.6,1.72,0.73,high
27.0,11.8,5.8,0.76,0.413,medium
39.2,6.4,25.5,1.17,0.537,medium
20.6,11.1,24.9,1.3,0.532,medium
6.7,14.6,3.0,0.82,0.352,medium
14.7,0.8,30.3,0.95,0.355,medium
21.7,0.2,40.4,1.22,0.46,medium
-1.7,9.2,37.5,1.58,0.502,medium
23.0,2.6,10.1,0.43,0.256,low
39.2,13.3,43.1,2.04,0.816,high
3.6,4.3,17.1,0.73,0.262,low
30.7,8.7,47.3,1.85,0.719,high
35.9,4.0,3.6,0.33,0.287,low
37.5,11.0,24.3,1.33,0.604,medium
38.2,2.3,29.9,1.08,0.49,medium
18.5,0.5,12.4,0.4,0.216,low
39.0,1.0,38.6,1.29,0.543,medium
29.1,19.1,31.3,1.89,0.775,high
2.3,2.8,0.9,0.17,0.091,low
16.5,14.2,30.4,1.62,0.619,medium
27.3,1.4,24.6,0.81,0.375,medium
6.1,2.2,9.8,0.4,0.171,low
23.8,10.2,49.8,2.0,0.738,high
25.0,9.3,44.9,1.81,0.685,medium
2.3,19.0,14.6,1.39,0.514,medium
20.4,18.9,27.1,1.76,0.698,medium
29.7,15.6,15.8,1.25,0.581,medium
17.5,12.0,38.8,1.76,0.652,medium
-4.5,9.1,46.5,1.85,0.564,medium
-4.6,7.1,17.9,0.89,0.285,low
11.1,18.9,40.3,2.15,0.767,high
36.7,12.1,24.9,1.39,0.625,medium
5.3,11.6,19.8,1.17,0.43,medium
23.5,4.6,46.9,1.64,0.606,medium
5.0,0.9,25.5,0.81,0.274,low
9.5,18.9,23.4,1.65,0.618,medium
33.2,6.3,33.6,1.32,0.569,medium
27.8,8.9,13.1,0.84,0.423,medium
-0.7,2.3,16.2,0.6,0.197,low
14.3,16.7,46.6,2.23,0.793,high
-3.7,0.6,33.9,1.05,0.3,low
16.6,16.7,41.3,2.07,0.758,high
24.8,2.8,13.6,0.55,0.298,low
0.3,17.7,27.2,1.7,0.586,medium
8.0,14.6,48.6,2.19,0.742,high
12.9,3.3,15.9,0.64,0.273,low
36.4,11.3,8.0,0.83,0.466,medium
39.7,6.3,25.5,1.17,0.538,medium
-3.0,3.6,19.4,0.76,0.238,low
29.2,17.2,8.0,1.1,0.544,medium
11.7,8.1,44.4,1.74,0.599,medium
12.7,8.0,49.5,1.88,0.644,medium
28.9,3.4,28.4,1.02,0.452,medium
36.3,7.7,38.7,1.57,0.655,medium
37.8,17.4,43.0,2.22,0.885,high
21.0,7.3,35.0,1.42,0.547,medium
11.1,19.0,2.2,1.02,0.449,medium
30.4,18.9,7.9,1.18,0.581,medium
6.3,2.9,3.5,0.25,0.132,low
20.4,3.5,0.5,0.19,0.181,low
11.1,17.3,15.3,1.32,0.526,medium
24.5,7.9,19.6,0.98,0.444,medium
5.8,0.1,12.1,0.37,0.149,low
3.6,5.5,3.2,0.37,0.167,low
36.3,12.0,26.5,1.42,0.634,medium
-0.4,16.0,13.7,1.21,0.437,medium
17.8,2.7,39.8,1.33,0.485,medium
4.9,2.2,0.4,0.12,0.087,low
-3.2,18.4,42.1,2.18,0.709,high
-3.4,15.0,47.7,2.18,0.691,medium
2.9,11.8,35.8,1.66,0.558,medium
34.0,15.4,36.7,1.87,0.772,high
7.7,8.6,46.7,1.83,0.61,medium
37.8,15.2,10.5,1.13,0.57,medium
21.2,7.4,49.7,1.86,0.673,medium
14.6,4.9,38.7,1.41,0.504,medium
21.1,14.6,36.3,1.82,0.697,medium
18.3,8.4,18.1,0.96,0.413,medium
29.1,19.6,27.3,1.8,0.752,high
7.7,7.0,32.7,1.33,0.462,medium
10.9,18.4,31.0,1.85,0.679,medium
35.2,18.7,35.2,2.0,0.829,high
37.6,4.8,4.1,0.42,0.317,medium
35.2,16.0,17.8,1.34,0.631,medium
13.9,8.7,21.7,1.09,0.43,medium
30.1,18.4,13.0,1.31,0.613,medium
16.4,9.0,8.6,0.71,0.336,medium
17.4,14.9,6.9,0.95,0.438,medium
4.2,9.3,18.3,1.01,0.369,medium
21.6,4.6,24.7,0.97,0.411,medium
3.4,4.0,3.1,0.29,0.137,low
9.9,8.5,47.3,1.84,0.623,medium
33.5,15.1,38.3,1.9,0.778,high
4.3,12.1,36.5,1.7,0.576,medium
-1.8,13.8,8.6,0.95,0.347,medium
-1.9,5.6,30.2,1.19,0.372,medium
37.3,9.6,26.5,1.32,0.595,medium
17.8,0.9,49.1,1.52,0.529,medium
13.4,16.4,37.4,1.94,0.706,high
31.5,19.8,28.8,1.85,0.778,high
32.6,8.1,42.5,1.68,0.676,medium
9.9,0.2,7.8,0.24,0.133,low
26.2,3.4,0.8,0.19,0.207,low
29.7,13.1,34.5,1.69,0.691,medium
24.5,12.2,4.9,0.76,0.402,medium
1.8,15.8,5.8,0.96,0.377,medium
34.4,5.1,37.2,1.37,0.582,medium
19.3,15.3,13.5,1.17,0.51,medium
7.7,13.8,31.4,1.63,0.58,medium
14.1,6.5,45.9,1.7,0.592,medium
-3.3,10.9,15.8,1.02,0.345,medium
0.8,2.9,10.9,0.47,0.17,low
29.4,9.1,5.3,0.61,0.368,medium
-5.0,17.6,6.5,1.08,0.387,medium
13.7,8.4,3.1,0.51,0.266,low
18.5,16.8,4.4,0.97,0.458,medium
-2.5,11.8,21.6,1.24,0.415,medium
38.8,3.8,16.0,0.75,0.405,medium
5.2,11.6,35.3,1.64,0.56,medium
8.7,10.1,43.5,1.81,0.616,medium
8.7,8.0,39.2,1.58,0.541,medium
5.4,2.4,26.5,0.91,0.312,medium
-4.9,8.3,5.1,0.57,0.199,low
27.8,1.5,35.5,1.14,0.47,medium
38.5,2.0,18.1,0.71,0.387,medium
5.1,8.3,4.3,0.54,0.236,low
24.8,6.1,42.1,1.57,0.6,medium
28.4,18.5,16.9,1.43,0.64,medium
33.2,7.5,10.9,0.7,0.401,medium
14.0,15.2,43.6,2.07,0.738,high
8.6,10.6,45.1,1.88,0.639,medium
9.6,14.1,16.9,1.21,0.473,medium
27.1,5.2,17.7,0.79,0.388,medium
31.8,18.8,29.0,1.81,0.763,high
3.2,10.6,36.7,1.63,0.544,medium
11.7,16.6,3.2,0.93,0.415,medium
35.6,7.3,29.7,1.27,0.568,medium
31.3,2.0,47.6,1.53,0.597,medium
39.3,13.5,13.1,1.15,0.568,medium
28.9,0.2,45.4,1.37,0.534,medium
12.7,9.5,47.5,1.9,0.656,medium
21.6,3.9,13.5,0.6,0.304,medium
24.7,12.5,37.7,1.76,0.685,medium
-1.5,19.6,11.9,1.34,0.486,medium
19.5,9.3,36.9,1.57,0.593,medium
26.9,16.3,39.9,2.01,0.785,high
2.5,10.2,12.4,0.88,0.329,medium
30.1,9.9,35.8,1.57,0.643,medium
21.3,18.6,40.6,2.15,0.81,high
37.8,17.8,17.9,1.48,0.681,medium
-3.1,15.7,8.4,1.04,0.375,medium
6.9,5.9,4.6,0.43,0.201,low
22.1,10.9,28.8,1.41,0.568,medium
8.3,4.5,48.9,1.69,0.553,medium
27.1,8.9,41.1,1.68,0.655,medium
29.2,9.7,21.8,1.14,0.517,medium
-0.4,16.6,26.8,1.63,0.559,medium
18.1,17.9,14.0,1.32,0.559,medium
17.9,8.3,8.2,0.66,0.326,medium
11.6,0.4,24.1,0.74,0.281,low
37.0,17.2,23.2,1.6,0.71,high
32.2,3.5,26.1,0.96,0.449,medium
26.4,12.4,47.6,2.05,0.773,high
27.1,0.5,30.2,0.93,0.404,medium
15.8,8.0,30.3,1.31,0.497,medium
36.4,19.7,6.4,1.2,0.612,medium
26.3,2.0,49.8,1.59,0.593,medium
27.8,8.5,38.6,1.58,0.629,medium
33.8,6.1,43.9,1.62,0.655,medium
7.3,18.1,20.7,1.53,0.571,medium
31.3,17.4,25.1,1.62,0.701,high
3.8,4.8,26.1,1.02,0.347,medium
10.5,1.6,9.7,0.37,0.178,low
10.1,12.5,34.5,1.66,0.593,medium
39.0,6.7,45.1,1.77,0.706,high
33.5,13.4,8.2,0.92,0.493,medium
26.6,0.6,4.3,0.16,0.186,low
27.7,2.7,36.9,1.24,0.504,medium
20.3,13.7,13.7,1.1,0.486,medium
37.6,4.2,31.2,1.2,0.534,medium
17.3,17.2,34.8,1.9,0.716,high
12.1,1.2,16.1,0.54,0.232,low
2.3,4.3,40.8,1.44,0.455,medium
30.4,20.0,27.5,1.82,0.766,high
28.0,8.7,43.4,1.74,0.675,medium
12.3,14.1,38.2,1.85,0.664,medium
-3.9,3.7,43.4,1.49,0.438,medium
32.8,12.2,1.0,0.64,0.406,medium
-4.5,14.5,12.2,1.09,0.378,medium
26.7,6.3,4.5,0.45,0.296,low
38.7,16.6,22.1,1.57,0.7,medium
14.7,12.1,44.5,1.94,0.689,medium
5.6,7.8,23.4,1.09,0.39,medium
26.7,11.2,42.5,1.84,0.709,high
31.8,11.5,16.4,1.07,0.518,medium
19.6,3.3,17.0,0.68,0.313,medium
38.5,8.1,44.8,1.82,0.727,high
-2.7,6.9,21.3,0.98,0.318,medium
17.7,8.0,39.5,1.58,0.582,medium
27.3,15.2,11.8,1.11,0.529,medium
33.8,9.7,47.4,1.91,0.753,high
3.1,18.8,28.7,1.8,0.632,medium
31.0,5.9,38.0,1.44,0.59,medium
19.9,8.3,4.5,0.55,0.304,medium
12.8,15.7,24.6,1.52,0.582,medium
0.9,10.9,45.1,1.9,0.611,medium
33.9,10.9,43.9,1.86,0.747,high
2.1,1.1,2.3,0.12,0.069,low
8.9,8.0,15.2,0.86,0.34,medium
8.1,5.4,22.2,0.94,0.346,medium
34.2,20.0,8.6,1.26,0.625,medium
25.3,6.2,36.5,1.4,0.557,medium
30.9,17.7,9.2,1.16,0.571,medium
6.3,13.5,17.3,1.19,0.45,medium
23.1,6.8,33.2,1.34,0.531,medium
20.7,10.9,24.1,1.27,0.522,medium
32.5,16.8,36.9,1.95,0.794,high
35.8,17.7,48.1,2.34,0.921,high
-4.5,3.2,5.8,0.33,0.109,low
25.3,6.8,35.5,1.4,0.56,medium
-2.7,6.7,11.5,0.68,0.232,low
19.7,0.8,20.7,0.66,0.297,low
7.9,12.0,1.6,0.65,0.297,low
8.8,17.1,6.8,1.06,0.441,medium
10.9,7.6,16.0,0.86,0.347,medium
23.0,14.8,17.1,1.25,0.547,medium
10.0,12.6,45.0,1.98,0.682,medium
28.0,7.5,37.1,1.49,0.599,medium
13.2,2.8,48.6,1.6,0.541,medium
-1.9,14.2,30.0,1.61,0.534,medium
30.3,17.1,12.1,1.22,0.582,medium
7.9,13.7,16.4,1.18,0.454,medium
14.5,0.4,16.0,0.5,0.226,low
25.8,4.3,16.3,0.7,0.353,medium
10.0,1.4,33.6,1.08,0.374,medium
-2.5,11.4,26.5,1.36,0.448,medium
11.8,15.1,19.3,1.33,0.521,medium
37.5,2.2,7.5,0.38,0.295,low
23.9,16.8,1.1,0.87,0.455,medium
25.2,11.1,10.9,0.88,0.434,medium
23.5,13.8,5.4,0.85,0.432,medium
4.0,19.4,39.3,2.15,0.737,high
13.8,1.7,5.6,0.25,0.16,low
28.8,18.0,36.2,1.99,0.795,high
-0.4,2.5,19.3,0.7,0.228,low
7.5,7.9,3.7,0.51,0.235,low
7.4,17.0,40.6,2.07,0.718,high
14.4,18.1,29.0,1.78,0.672,medium
39.1,10.1,11.8,0.94,0.491,medium
-2.0,11.9,44.7,1.94,0.613,medium
18.3,14.2,2.3,0.78,0.391,medium
3.1,16.7,10.1,1.14,0.436,medium
38.7,2.4,37.6,1.32,0.559,medium
0.1,16.2,35.5,1.88,0.627,medium
13.2,9.6,14.5,0.92,0.383,medium
28.2,9.0,3.1,0.54,0.342,medium
26.7,8.5,42.9,1.71,0.661,medium
14.0,10.2,15.7,0.98,0.408,medium
10.6,18.9,9.8,1.24,0.509,medium
